State,Year,Month,Week,AverageTemperature,REGION TYPE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Hawaii,2018,11,45,71.38796234,States,X,1.40217,X,X,X,X,X,X,22.0,17,1569
Hawaii,2018,11,46,70.93675232,States,X,1.69705,X,X,X,X,X,X,27.0,18,1591
Hawaii,2018,11,47,69.84070587,States,X,1.72956,X,X,X,X,X,X,22.0,16,1272
Hawaii,2018,12,48,71.54512024,States,X,1.92308,X,X,X,X,X,X,34.0,18,1768
Hawaii,2018,12,49,70.78431702,States,X,2.21402,X,X,X,X,X,X,36.0,18,1626
Hawaii,2018,12,50,70.390625,States,X,1.46404,X,X,X,X,X,X,23.0,18,1571
Hawaii,2018,12,51,72.03890228,States,X,1.60858,X,X,X,X,X,X,24.0,18,1492
Hawaii,2018,12,52,70.75987244,States,X,2.07182,X,X,X,X,X,X,15.0,15,724
Hawaii,2019,1,1,69.41591644,States,X,2.91174,X,X,X,X,X,X,32.0,17,1099
Hawaii,2019,1,2,69.39328766,States,X,3.04204,X,X,X,X,X,X,55.0,17,1808
Hawaii,2019,1,3,69.79527283,States,X,2.35632,X,X,X,X,X,X,41.0,18,1740
Hawaii,2019,1,4,69.59367371,States,X,4.67602,X,X,X,X,X,X,70.0,17,1497
Hawaii,2019,2,5,68.36924744,States,X,4.7777,X,X,X,X,X,X,72.0,16,1507
Hawaii,2019,2,6,67.44371033,States,X,4.28907,X,X,X,X,X,X,73.0,18,1702
Hawaii,2019,2,7,66.87522125,States,X,4.89426,X,X,X,X,X,X,81.0,18,1655
Hawaii,2019,2,8,66.90608978,States,X,5.18962,X,X,X,X,X,X,78.0,17,1503
Hawaii,2019,3,9,65.45149994,States,X,5.15132,X,X,X,X,X,X,80.0,16,1553
Hawaii,2019,3,10,65.33713531,States,X,4.36075,X,X,X,X,X,X,88.0,17,2018
Hawaii,2019,3,11,64.59681702,States,X,3.98964,X,X,X,X,X,X,77.0,17,1930
Hawaii,2019,3,12,65.95182037,States,X,2.64128,X,X,X,X,X,X,43.0,17,1628
Hawaii,2019,3,13,65.93247986,States,X,2.89776,X,X,X,X,X,X,53.0,18,1829
Hawaii,2019,4,14,64.50013733,States,X,3.65927,X,X,X,X,X,X,61.0,18,1667
Hawaii,2019,4,15,64.10897064,States,X,3.96877,X,X,X,X,X,X,61.0,18,1537
Hawaii,2019,4,16,63.76312256,States,X,2.28311,X,X,X,X,X,X,35.0,17,1533
Hawaii,2019,4,17,64.09727478,States,X,2.66512,X,X,X,X,X,X,46.0,18,1726
Hawaii,2019,5,18,61.84633636,States,X,1.85894,X,X,X,X,X,X,34.0,18,1829
Hawaii,2019,5,19,62.14966965,States,X,2.24888,X,X,X,X,X,X,30.0,15,1334
Hawaii,2019,5,20,58.8032341,States,X,1.9297,X,X,X,X,X,X,28.0,15,1451
Hawaii,2019,5,21,64.58808899,States,X,2.02752,X,X,X,X,X,X,28.0,16,1381
Hawaii,2019,6,22,60.88646317,States,X,2.35721,X,X,X,X,X,X,26.0,17,1103
Hawaii,2019,6,23,61.92488861,States,X,2.38474,X,X,X,X,X,X,30.0,16,1258
Hawaii,2019,6,24,64.06447601,States,X,1.57593,X,X,X,X,X,X,22.0,16,1396
Hawaii,2019,6,25,63.74192047,States,X,2.14621,X,X,X,X,X,X,32.0,16,1491
Hawaii,2019,6,26,64.48487091,States,X,1.49679,X,X,X,X,X,X,21.0,16,1403
Hawaii,2019,7,27,66.54178619,States,X,1.33038,X,X,X,X,X,X,18.0,16,1353
Hawaii,2019,7,28,65.43766022,States,X,1.27632,X,X,X,X,X,X,20.0,16,1567
Hawaii,2019,7,29,65.75225067,States,X,0.795756,X,X,X,X,X,X,9.0,15,1131
Hawaii,2019,7,30,67.08033752,States,X,1.31926,X,X,X,X,X,X,15.0,15,1137
Hawaii,2019,8,31,66.31936646,States,X,0.849057,X,X,X,X,X,X,9.0,14,1060
Hawaii,2019,8,32,66.74958801,States,X,0.78064,X,X,X,X,X,X,10.0,15,1281
Hawaii,2019,8,33,69.68080139,States,X,0.456204,X,X,X,X,X,X,5.0,14,1096
Hawaii,2019,8,34,69.70233154,States,X,1.2955,X,X,X,X,X,X,21.0,15,1621
Hawaii,2019,9,35,68.92971802,States,X,1.88679,X,X,X,X,X,X,25.0,15,1325
Hawaii,2019,9,36,69.31918335,States,X,2.6556,X,X,X,X,X,X,32.0,15,1205
Hawaii,2019,9,37,69.68612671,States,X,2.01511,X,X,X,X,X,X,32.0,15,1588
Hawaii,2019,9,38,70.62947083,States,X,2.78552,X,X,X,X,X,X,40.0,14,1436
Hawaii,2019,9,39,71.05557251,States,X,3.13667,X,X,X,X,X,X,42.0,13,1339
Hawaii,2019,10,40,70.75020599,States,X,2.01058,X,X,X,X,X,X,76.0,21,3780
Hawaii,2019,10,41,71.12269592,States,X,2.00793,X,X,X,X,X,X,76.0,21,3785
Hawaii,2019,10,42,71.47789001,States,X,2.25146,X,X,X,X,X,X,77.0,21,3420
Hawaii,2019,10,43,70.95433044,States,X,2.11364,X,X,X,X,X,X,77.0,21,3643
Hawaii,2019,11,44,71.4202652,States,X,2.69581,X,X,X,X,X,X,74.0,19,2745
Hawaii,2019,11,45,72.23045349,States,X,1.7033,X,X,X,X,X,X,62.0,20,3640
Hawaii,2019,11,46,71.62032318,States,X,2.25564,X,X,X,X,X,X,72.0,19,3192
Hawaii,2019,11,47,72.15046692,States,X,2.74198,X,X,X,X,X,X,100.0,21,3647
Hawaii,2019,12,48,72.15788269,States,X,3.649,X,X,X,X,X,X,84.0,19,2302
Hawaii,2019,12,49,71.79615784,States,X,2.88298,X,X,X,X,X,X,102.0,21,3538
Hawaii,2019,12,50,71.80341339,States,X,2.50927,X,X,X,X,X,X,88.0,20,3507
Hawaii,2019,12,51,71.62224579,States,X,2.54833,X,X,X,X,X,X,87.0,19,3414
Hawaii,2019,12,52,72.07603455,States,X,3.28829,X,X,X,X,X,X,73.0,18,2220
Idaho,2016,1,1,70.38535309,States,X,1.48072,X,X,X,X,X,X,43.0,10,2904
Idaho,2016,1,2,70.45462036,States,X,1.28824,X,X,X,X,X,X,32.0,8,2484
Idaho,2016,1,3,69.79401398,States,X,1.2318,X,X,X,X,X,X,33.0,10,2679
Idaho,2016,1,4,69.19596863,States,X,1.71334,X,X,X,X,X,X,52.0,10,3035
Idaho,2016,2,5,70.01544189,States,X,2.32394,X,X,X,X,X,X,66.0,9,2840
Idaho,2016,2,6,67.81031799,States,X,1.38484,X,X,X,X,X,X,38.0,9,2744
Idaho,2016,2,7,68.37721252,States,X,2.25225,X,X,X,X,X,X,65.0,9,2886
Idaho,2016,2,8,66.76947784,States,X,1.46189,X,X,X,X,X,X,42.0,8,2873
Idaho,2016,3,9,66.64225769,States,X,1.79856,X,X,X,X,X,X,55.0,10,3058
Idaho,2016,3,10,66.91767883,States,X,2.03507,X,X,X,X,X,X,65.0,10,3194
Idaho,2016,3,11,66.46867371,States,X,2.4777,X,X,X,X,X,X,50.0,8,2018
Idaho,2016,3,12,65.80839539,States,X,1.50134,X,X,X,X,X,X,28.0,9,1865
Idaho,2016,4,13,65.46644592,States,X,1.43954,X,X,X,X,X,X,30.0,9,2084
Idaho,2016,4,14,6.29473877,States,X,1.45847,X,X,X,X,X,X,23.0,8,1577
Idaho,2016,4,15,20.6239872,States,X,0.742942,X,X,X,X,X,X,10.0,8,1346
Idaho,2016,4,16,20.49319458,States,X,0.779221,X,X,X,X,X,X,15.0,8,1925
Idaho,2016,5,17,26.33775711,States,X,0.771513,X,X,X,X,X,X,13.0,7,1685
Idaho,2016,5,18,24.73655319,States,X,1.36452,X,X,X,X,X,X,21.0,8,1539
Idaho,2016,5,19,19.84796715,States,X,0.857843,X,X,X,X,X,X,14.0,8,1632
Idaho,2016,5,20,31.31329918,States,X,0.999231,X,X,X,X,X,X,13.0,6,1301
Idaho,2016,5,21,33.11478424,States,X,0.185185,X,X,X,X,X,X,1.0,4,540
Idaho,2016,6,22,30.41011429,States,X,0,X,X,X,X,X,X,0.0,2,292
Idaho,2016,6,23,35.3471489,States,X,0,X,X,X,X,X,X,0.0,2,398
Idaho,2016,6,24,35.23426437,States,X,0.414365,X,X,X,X,X,X,3.0,3,724
Idaho,2016,6,25,29.38547325,States,X,0.515464,X,X,X,X,X,X,3.0,2,582
Idaho,2016,7,26,33.47941971,States,X,0,X,X,X,X,X,X,0.0,1,297
Idaho,2016,7,27,37.45668793,States,X,0.149031,X,X,X,X,X,X,1.0,2,671
Idaho,2016,7,28,44.05661774,States,X,0.388601,X,X,X,X,X,X,3.0,2,772
Idaho,2016,7,29,41.38353348,States,X,0.169779,X,X,X,X,X,X,1.0,2,589
Idaho,2016,7,30,48.27580643,States,X,0.779727,X,X,X,X,X,X,4.0,2,513
Idaho,2016,8,31,40.68046188,States,X,0.527241,X,X,X,X,X,X,3.0,2,569
Idaho,2016,8,32,53.21855545,States,X,0.860215,X,X,X,X,X,X,4.0,2,465
Idaho,2016,8,33,46.83291626,States,X,0.191571,X,X,X,X,X,X,1.0,2,522
Idaho,2016,8,34,48.11941528,States,X,0.613497,X,X,X,X,X,X,3.0,2,489
Idaho,2016,9,35,47.1733284,States,X,1.14379,X,X,X,X,X,X,7.0,2,612
Idaho,2016,9,36,58.58015823,States,X,1.26316,X,X,X,X,X,X,6.0,2,475
Idaho,2016,9,37,63.92160034,States,X,0.239234,X,X,X,X,X,X,2.0,2,836
Idaho,2016,9,38,53.59593582,States,X,0.220872,X,X,X,X,X,X,4.0,3,1811
Idaho,2016,10,39,61.09218216,States,X,0.0997506,X,X,X,X,X,X,2.0,4,2005
Idaho,2016,10,40,69.94480133,States,X,0.373552,X,X,X,X,X,X,10.0,8,2677
Idaho,2016,10,41,62.12286377,States,X,0.32538,X,X,X,X,X,X,9.0,7,2766
Idaho,2016,10,42,59.03422165,States,X,0.55991,X,X,X,X,X,X,10.0,7,1786
Idaho,2016,10,43,67.8815155,States,X,0.791557,X,X,X,X,X,X,15.0,8,1895
Idaho,2016,11,44,72.53932953,States,X,0.409417,X,X,X,X,X,X,8.0,7,1954
Idaho,2016,11,45,68.00559998,States,X,0.662927,X,X,X,X,X,X,13.0,8,1961
Idaho,2016,11,46,63.64320755,States,X,0.675676,X,X,X,X,X,X,13.0,8,1924
Idaho,2016,11,47,69.51012421,States,X,0.75643,X,X,X,X,X,X,10.0,7,1322
Idaho,2016,12,48,62.57659912,States,X,1.00264,X,X,X,X,X,X,19.0,5,1895
Idaho,2016,12,49,64.74837494,States,X,0.691358,X,X,X,X,X,X,14.0,8,2025
Idaho,2016,12,50,53.4509697,States,X,1.38484,X,X,X,X,X,X,19.0,7,1372
Idaho,2016,12,51,52.37996674,States,X,1.21255,X,X,X,X,X,X,17.0,7,1402
Idaho,2016,1,52,51.46974945,States,X,2.698,X,X,X,X,X,X,31.0,7,1149
Idaho,2017,1,52,57.11084747,States,X,1.37276,X,X,X,X,X,X,13.0,7,947
Idaho,2017,12,52,42.06122589,States,X,1.37276,X,X,X,X,X,X,13.0,7,947
Idaho,2017,1,1,43.56431961,States,X,1.75439,X,X,X,X,X,X,26.0,8,1482
Idaho,2017,1,2,43.01906586,States,X,2.29383,X,X,X,X,X,X,42.0,7,1831
Idaho,2017,1,3,39.84160233,States,X,2.75527,X,X,X,X,X,X,51.0,8,1851
Idaho,2017,1,4,45.63689041,States,X,1.71112,X,X,X,X,X,X,34.0,7,1987
Idaho,2017,2,5,41.31997681,States,X,1.69492,X,X,X,X,X,X,34.0,7,2006
Idaho,2017,2,6,44.26173019,States,X,1.76899,X,X,X,X,X,X,34.0,8,1922
Idaho,2017,2,7,35.02854538,States,X,1.99601,X,X,X,X,X,X,40.0,8,2004
Idaho,2017,2,8,31.66475296,States,X,1.48699,X,X,X,X,X,X,28.0,7,1883
Idaho,2017,3,9,24.56170654,States,X,1.06332,X,X,X,X,X,X,22.0,8,2069
Idaho,2017,3,10,12.60638428,States,X,1.47433,X,X,X,X,X,X,29.0,8,1967
Idaho,2017,3,11,9.365966797,States,X,1.08268,X,X,X,X,X,X,22.0,8,2032
Idaho,2017,3,12,15.03689003,States,X,0.583771,X,X,X,X,X,X,10.0,8,1713
Idaho,2017,4,13,13.75374222,States,X,0.554017,X,X,X,X,X,X,10.0,7,1805
Idaho,2017,4,14,9.871831894,States,X,0.592353,X,X,X,X,X,X,11.0,8,1857
Idaho,2017,4,15,2.2719841,States,X,0.744753,X,X,X,X,X,X,11.0,8,1477
Idaho,2017,4,16,13.75192833,States,X,0.282805,X,X,X,X,X,X,5.0,8,1768
Idaho,2017,4,17,19.44861412,States,X,0.616592,X,X,X,X,X,X,11.0,7,1784
Idaho,2017,5,18,17.47530556,States,X,0.79023,X,X,X,X,X,X,11.0,5,1392
Idaho,2017,5,19,19.21142006,States,X,0.455433,X,X,X,X,X,X,7.0,5,1537
Idaho,2017,5,20,26.57720375,States,X,0.921053,X,X,X,X,X,X,14.0,5,1520
Idaho,2017,5,21,30.52772141,States,X,0.120048,X,X,X,X,X,X,1.0,3,833
Idaho,2017,6,22,24.53396606,States,X,0,X,X,X,X,X,X,0.0,2,578
Idaho,2017,6,23,24.23766518,States,X,0,X,X,X,X,X,X,0.0,1,318
Idaho,2017,6,24,29.11284828,States,X,0,X,X,X,X,X,X,0.0,1,303
Idaho,2017,6,25,39.26998138,States,X,0,X,X,X,X,X,X,0.0,1,274
Idaho,2017,7,26,36.56306076,States,X,0,X,X,X,X,X,X,0.0,1,272
Idaho,2017,7,27,36.59267044,States,X,0,X,X,X,X,X,X,0.0,1,175
Idaho,2017,7,28,36.06505203,States,X,0,X,X,X,X,X,X,0.0,1,270
Idaho,2017,7,29,35.59055328,States,X,0,X,X,X,X,X,X,0.0,1,176
Idaho,2017,7,30,39.76305008,States,X,0,X,X,X,X,X,X,0.0,1,34
Idaho,2017,8,31,37.20032501,States,X,0,X,X,X,X,X,X,0.0,1,91
Idaho,2017,8,32,46.92240143,States,X,0,X,X,X,X,X,X,0.0,1,70
Idaho,2017,8,33,46.7622757,States,X,0,X,X,X,X,X,X,0.0,1,84
Idaho,2017,8,34,42.30737305,States,X,0,X,X,X,X,X,X,0.0,1,71
Idaho,2017,9,35,51.94743729,States,X,0,X,X,X,X,X,X,0.0,1,104
Idaho,2017,9,36,60.12351608,States,X,0,X,X,X,X,X,X,0.0,1,84
Idaho,2017,9,37,57.20851517,States,X,0,X,X,X,X,X,X,0.0,1,264
Idaho,2017,9,38,52.62161255,States,X,0,X,X,X,X,X,X,0.0,1,298
Idaho,2017,10,39,62.43806076,States,X,0,X,X,X,X,X,X,0.0,2,323
Idaho,2017,10,40,65.39239502,States,X,0.165289,X,X,X,X,X,X,2.0,5,1210
Idaho,2017,10,41,74.50467682,States,X,0.441176,X,X,X,X,X,X,6.0,6,1360
Idaho,2017,10,42,72.5868988,States,X,0.367647,X,X,X,X,X,X,5.0,6,1360
Idaho,2017,10,43,70.27241516,States,X,0.444162,X,X,X,X,X,X,7.0,7,1576
Idaho,2017,11,44,72.15190125,States,X,0.948167,X,X,X,X,X,X,15.0,7,1582
Idaho,2017,11,45,72.37096405,States,X,0.530705,X,X,X,X,X,X,7.0,7,1319
Idaho,2017,11,46,69.54841614,States,X,0.646088,X,X,X,X,X,X,9.0,6,1393
Idaho,2017,11,47,64.86872864,States,X,1.19205,X,X,X,X,X,X,9.0,6,755
Idaho,2017,12,48,68.51893616,States,X,1.21858,X,X,X,X,X,X,16.0,5,1313
Idaho,2017,12,49,72.76339722,States,X,1.14329,X,X,X,X,X,X,15.0,6,1312
Idaho,2017,12,50,70.86336517,States,X,0.774336,X,X,X,X,X,X,7.0,5,904
Idaho,2017,12,51,57.42961502,States,X,2.0219,X,X,X,X,X,X,24.0,7,1187
Idaho,2018,1,1,48.43587494,States,X,3.43228,X,X,X,X,X,X,37.0,8,1078
Idaho,2018,1,2,39.93740082,States,X,3.68324,X,X,X,X,X,X,60.0,8,1629
Idaho,2018,1,3,36.46055984,States,X,2.98408,X,X,X,X,X,X,45.0,7,1508
Idaho,2018,1,4,42.78055573,States,X,2.8445,X,X,X,X,X,X,45.0,8,1582
Idaho,2018,2,5,42.24469757,States,X,3.35648,X,X,X,X,X,X,58.0,8,1728
Idaho,2018,2,6,32.06904984,States,X,2.43337,X,X,X,X,X,X,42.0,8,1726
Idaho,2018,2,7,25.77651978,States,X,2.13749,X,X,X,X,X,X,37.0,8,1731
Idaho,2018,2,8,28.85170364,States,X,2.47823,X,X,X,X,X,X,37.0,7,1493
Idaho,2018,3,9,36.04956055,States,X,1.47059,X,X,X,X,X,X,25.0,7,1700
Idaho,2018,3,10,29.16349411,States,X,0.402994,X,X,X,X,X,X,7.0,8,1737
Idaho,2018,3,11,21.15319824,States,X,0.996678,X,X,X,X,X,X,15.0,7,1505
Idaho,2018,3,12,23.65736771,States,X,1.32589,X,X,X,X,X,X,19.0,7,1433
Idaho,2018,4,13,18.86381149,States,X,0.635728,X,X,X,X,X,X,10.0,8,1573
Idaho,2018,4,14,15.77258873,States,X,1.13841,X,X,X,X,X,X,19.0,7,1669
Idaho,2018,4,15,20.88705444,States,X,0.302115,X,X,X,X,X,X,4.0,6,1324
Idaho,2018,4,16,27.13261795,States,X,0.300978,X,X,X,X,X,X,4.0,7,1329
Idaho,2018,4,17,25.66292191,States,X,0.332889,X,X,X,X,X,X,5.0,7,1502
Idaho,2018,5,18,23.63303185,States,X,0.617665,X,X,X,X,X,X,10.0,7,1619
Idaho,2018,5,19,29.48660278,States,X,0.143781,X,X,X,X,X,X,2.0,7,1391
Idaho,2018,5,20,26.21042442,States,X,0.215517,X,X,X,X,X,X,3.0,7,1392
Idaho,2018,5,21,19.86658859,States,X,0.493421,X,X,X,X,X,X,6.0,4,1216
Idaho,2018,6,22,9.721319199,States,X,0.212766,X,X,X,X,X,X,1.0,2,470
Idaho,2018,6,23,20.6990242,States,X,0.365631,X,X,X,X,X,X,2.0,2,547
Idaho,2018,6,24,25.03675461,States,X,0.184843,X,X,X,X,X,X,1.0,2,541
Idaho,2018,6,25,31.61597252,States,X,0.18018,X,X,X,X,X,X,1.0,2,555
Idaho,2018,7,26,31.41195679,States,X,0.189394,X,X,X,X,X,X,1.0,2,528
Idaho,2018,7,27,32.04136276,States,X,0.204499,X,X,X,X,X,X,1.0,2,489
Idaho,2018,7,28,31.99725342,States,X,0,X,X,X,X,X,X,0.0,2,529
Idaho,2018,7,29,36.50175858,States,X,0,X,X,X,X,X,X,0.0,2,546
Idaho,2018,7,30,38.18058014,States,X,0.322581,X,X,X,X,X,X,1.0,2,310
Idaho,2018,8,31,44.84928131,States,X,0,X,X,X,X,X,X,0.0,1,82
Idaho,2018,8,32,45.75263214,States,X,0,X,X,X,X,X,X,0.0,1,73
Idaho,2018,8,33,48.7041626,States,X,0,X,X,X,X,X,X,0.0,1,70
Idaho,2018,8,34,50.71927643,States,X,0,X,X,X,X,X,X,0.0,1,81
Idaho,2018,9,35,56.06373978,States,X,0,X,X,X,X,X,X,0.0,1,65
Idaho,2018,9,36,55.07793427,States,X,0,X,X,X,X,X,X,0.0,1,68
Idaho,2018,9,37,59.96679688,States,X,0,X,X,X,X,X,X,0.0,2,564
Idaho,2018,9,38,53.51831818,States,X,0.348028,X,X,X,X,X,X,3.0,2,862
Idaho,2018,9,39,56.9623642,States,X,0.096432,X,X,X,X,X,X,1.0,3,1037
Idaho,2018,10,40,60.35186768,States,X,0.52459,X,X,X,X,X,X,8.0,6,1525
Idaho,2018,10,41,64.20240784,States,X,0.271003,X,X,X,X,X,X,5.0,8,1845
Idaho,2018,10,42,70.90055847,States,X,0.0910332,X,X,X,X,X,X,2.0,10,2197
Idaho,2018,10,43,71.7784729,States,X,0.375738,X,X,X,X,X,X,7.0,9,1863
Idaho,2018,11,44,70.93824005,States,X,0.222346,X,X,X,X,X,X,4.0,8,1799
Idaho,2018,11,45,70.98630524,States,X,0.524934,X,X,X,X,X,X,10.0,9,1905
Idaho,2018,11,46,74.35487366,States,X,1.30039,X,X,X,X,X,X,20.0,8,1538
Idaho,2018,11,47,70.14974976,States,X,0.643974,X,X,X,X,X,X,7.0,8,1087
Idaho,2018,12,48,63.20122528,States,X,0.610288,X,X,X,X,X,X,7.0,6,1147
Idaho,2018,12,49,57.34386444,States,X,0.696594,X,X,X,X,X,X,9.0,6,1292
Idaho,2018,12,50,64.25096893,States,X,0.456323,X,X,X,X,X,X,7.0,6,1534
Idaho,2018,12,51,56.50539017,States,X,0.638978,X,X,X,X,X,X,10.0,8,1565
Idaho,2018,12,52,54.49121094,States,X,2.23285,X,X,X,X,X,X,14.0,7,627
Idaho,2019,1,1,50.60150146,States,X,1.28894,X,X,X,X,X,X,12.0,6,931
Idaho,2019,1,2,45.17667389,States,X,1.51611,X,X,X,X,X,X,24.0,7,1583
Idaho,2019,1,3,36.97290802,States,X,1.89573,X,X,X,X,X,X,36.0,8,1899
Idaho,2019,1,4,42.88206863,States,X,2.43056,X,X,X,X,X,X,42.0,8,1728
Idaho,2019,2,5,46.33869553,States,X,2.67215,X,X,X,X,X,X,52.0,8,1946
Idaho,2019,2,6,38.30791092,States,X,5.05556,X,X,X,X,X,X,91.0,8,1800
Idaho,2019,2,7,27.48989296,States,X,3.06243,X,X,X,X,X,X,52.0,7,1698
Idaho,2019,2,8,28.04662514,States,X,4.15512,X,X,X,X,X,X,60.0,7,1444
Idaho,2019,3,9,28.3843441,States,X,2.53807,X,X,X,X,X,X,45.0,7,1773
Idaho,2019,3,10,25.93889809,States,X,2.18447,X,X,X,X,X,X,36.0,7,1648
Idaho,2019,3,11,14.63259315,States,X,1.66154,X,X,X,X,X,X,27.0,7,1625
Idaho,2019,3,12,23.09832764,States,X,1.77557,X,X,X,X,X,X,25.0,7,1408
Idaho,2019,3,13,26.26557541,States,X,2.34516,X,X,X,X,X,X,39.0,7,1663
Idaho,2019,4,14,20.26187706,States,X,1.05459,X,X,X,X,X,X,17.0,7,1612
Idaho,2019,4,15,12.67345619,States,X,0.664894,X,X,X,X,X,X,10.0,7,1504
Idaho,2019,4,16,18.24072266,States,X,0.309837,X,X,X,X,X,X,4.0,7,1291
Idaho,2019,4,17,22.65733719,States,X,0.712589,X,X,X,X,X,X,9.0,6,1263
Idaho,2019,5,18,23.77689743,States,X,0.789889,X,X,X,X,X,X,10.0,5,1266
Idaho,2019,5,19,23.90423012,States,X,0.774103,X,X,X,X,X,X,11.0,6,1421
Idaho,2019,5,20,23.35172653,States,X,0.2149,X,X,X,X,X,X,3.0,6,1396
Idaho,2019,5,21,10.12215614,States,X,0.197824,X,X,X,X,X,X,2.0,4,1011
Idaho,2019,6,22,18.51763344,States,X,0.286123,X,X,X,X,X,X,2.0,3,699
Idaho,2019,6,23,11.54444504,States,X,0.274725,X,X,X,X,X,X,1.0,2,364
Idaho,2019,6,24,16.14683914,States,X,0,X,X,X,X,X,X,0.0,1,256
Idaho,2019,6,25,18.52460861,States,X,0,X,X,X,X,X,X,0.0,1,230
Idaho,2019,6,26,25.19215775,States,X,0,X,X,X,X,X,X,0.0,1,237
Idaho,2019,7,27,35.33242798,States,X,0,X,X,X,X,X,X,0.0,1,238
Idaho,2019,7,28,34.8299675,States,X,0,X,X,X,X,X,X,0.0,1,299
Idaho,2019,7,29,37.95283127,States,X,0,X,X,X,X,X,X,0.0,1,271
Idaho,2019,7,30,36.16963959,States,X,0,X,X,X,X,X,X,0.0,1,107
Idaho,2019,8,31,40.96747971,States,X,0,X,X,X,X,X,X,0.0,1,66
Idaho,2019,8,32,42.74122238,States,X,0,X,X,X,X,X,X,0.0,1,74
Idaho,2019,8,33,37.98628616,States,X,0,X,X,X,X,X,X,0.0,1,60
Idaho,2019,8,34,47.40744781,States,X,0,X,X,X,X,X,X,0.0,1,70
Idaho,2019,9,35,49.86437225,States,X,0,X,X,X,X,X,X,0.0,1,66
Idaho,2019,9,36,44.38153839,States,X,0,X,X,X,X,X,X,0.0,1,60
Idaho,2019,9,37,53.41987991,States,X,0,X,X,X,X,X,X,0.0,1,60
Idaho,2019,9,38,53.80873871,States,X,0,X,X,X,X,X,X,0.0,2,502
Idaho,2019,9,39,61.06680298,States,X,0.537634,X,X,X,X,X,X,3.0,2,558
Idaho,2019,10,40,54.92549896,States,X,0.615385,X,X,X,X,X,X,12.0,7,1950
Idaho,2019,10,41,58.47957611,States,X,0.551572,X,X,X,X,X,X,10.0,7,1813
Idaho,2019,10,42,62.12973022,States,X,0.448654,X,X,X,X,X,X,9.0,8,2006
Idaho,2019,10,43,66.6474762,States,X,0.780312,X,X,X,X,X,X,13.0,6,1666
Idaho,2019,11,44,63.42952347,States,X,1.00503,X,X,X,X,X,X,18.0,7,1791
Idaho,2019,11,45,70.10684967,States,X,0.777706,X,X,X,X,X,X,12.0,7,1543
Idaho,2019,11,46,71.18037415,States,X,0.352319,X,X,X,X,X,X,6.0,8,1703
Idaho,2019,11,47,69.73182678,States,X,1.20482,X,X,X,X,X,X,18.0,7,1494
Idaho,2019,12,48,63.22566986,States,X,1.17532,X,X,X,X,X,X,12.0,8,1021
Idaho,2019,12,49,67.78845978,States,X,1.11257,X,X,X,X,X,X,17.0,6,1528
Idaho,2019,12,50,66.02333832,States,X,1.64908,X,X,X,X,X,X,25.0,8,1516
Idaho,2019,12,51,67.49775696,States,X,2.14815,X,X,X,X,X,X,29.0,7,1350
Idaho,2019,12,52,55.15341187,States,X,2.43902,X,X,X,X,X,X,19.0,7,779
Illinois,2016,1,1,54.87688446,States,X,2.44474,X,X,X,X,X,X,1178.0,80,48185
Illinois,2016,1,2,56.45298386,States,X,2.79141,X,X,X,X,X,X,1217.0,80,43598
Illinois,2016,1,3,55.89905548,States,X,2.56198,X,X,X,X,X,X,1238.0,81,48322
Illinois,2016,1,4,42.1669693,States,X,2.75204,X,X,X,X,X,X,1402.0,81,50944
Illinois,2016,2,5,32.83182907,States,X,3.04572,X,X,X,X,X,X,1551.0,78,50924
Illinois,2016,2,6,33.62960052,States,X,3.32896,X,X,X,X,X,X,1699.0,82,51037
Illinois,2016,2,7,42.72710419,States,X,3.87532,X,X,X,X,X,X,2003.0,83,51686
Illinois,2016,2,8,22.17668533,States,X,3.88773,X,X,X,X,X,X,1989.0,81,51161
Illinois,2016,3,9,28.87059975,States,X,4.17069,X,X,X,X,X,X,2162.0,79,51838
Illinois,2016,3,10,23.96954346,States,X,3.9101,X,X,X,X,X,X,2093.0,82,53528
Illinois,2016,3,11,23.61858559,States,X,3.32867,X,X,X,X,X,X,1642.0,79,49329
Illinois,2016,3,12,23.77442551,States,X,2.78787,X,X,X,X,X,X,1335.0,82,47886
Illinois,2016,4,13,25.30641556,States,X,2.55401,X,X,X,X,X,X,1246.0,79,48786
Illinois,2016,4,14,23.48284912,States,X,2.10069,X,X,X,X,X,X,1029.0,80,48984
Illinois,2016,4,15,18.21616745,States,X,1.92583,X,X,X,X,X,X,955.0,79,49589
Illinois,2016,4,16,29.6013546,States,X,1.79058,X,X,X,X,X,X,894.0,79,49928
Illinois,2016,5,17,32.36716461,States,X,1.61378,X,X,X,X,X,X,800.0,78,49573
Illinois,2016,5,18,26.18493652,States,X,1.39314,X,X,X,X,X,X,664.0,77,47662
Illinois,2016,5,19,19.82396317,States,X,1.49228,X,X,X,X,X,X,699.0,75,46841
Illinois,2016,5,20,36.83629227,States,X,1.41111,X,X,X,X,X,X,636.0,76,45071
Illinois,2016,5,21,36.96021652,States,X,1.31884,X,X,X,X,X,X,540.0,69,40945
Illinois,2016,6,22,22.51028442,States,X,1.3797,X,X,X,X,X,X,513.0,66,37182
